controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,lqr_derivative_alpha,lqr_curvature_alpha,lqr_feedforward_gain,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,15.057436808943748,102.56617736816406,43.965667724609375,0.4899999797344208,13.398888909154469,3.0516868441705498e-05,-7.989483270520736e-07,3.0516868441705498e-05,7.989483270520736e-07,-1.445432826585602e-05,-1.445432826585602e-05,1.0,0.0,13.88888888888889,10,0,0.5852999687194824,RoadOption.STRAIGHT,102.49800872802734,53.96543502807617,-4.705568624832996,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,15.107436809688807,102.56617736816406,43.965667724609375,0.9800000786781311,12.908888810210758,3.361541430704079e-05,-7.989483270520736e-07,3.361541430704079e-05,7.989483270520736e-07,-1.60240160766989e-05,-1.5696878108428791e-06,1.0,0.0,13.88888888888889,10,5,5.029735565185547,RoadOption.STRAIGHT,102.49800872802734,53.96543502807617,-4.705568624832996,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,15.157436810433865,102.56617736816406,43.965667724609375,1.470000147819519,12.41888874106937,3.361541430704079e-05,-7.989483270520736e-07,3.361541430704079e-05,7.989483270520736e-07,-1.60240160766989e-05,0.0,1.0,0.0,13.88888888888889,10,5,5.023218631744385,RoadOption.STRAIGHT,102.49800872802734,53.96543502807617,-4.705568624832996,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,15.207436811178923,102.56617736816406,43.965667724609375,1.9600002765655518,11.928888612323338,3.361541430704079e-05,-7.989483270520736e-07,3.361541430704079e-05,7.989483270520736e-07,-1.60240160766989e-05,0.0,1.0,0.0,13.88888888888889,10,5,5.015516757965088,RoadOption.STRAIGHT,102.49800872802734,53.96543502807617,-4.705568624832996,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,15.25743681192398,102.56617736816406,43.965667724609375,2.450000286102295,11.438888602786594,3.361541430704079e-05,-7.989483270520736e-07,3.361541430704079e-05,7.989483270520736e-07,-1.60240160766989e-05,0.0,1.0,0.0,13.88888888888889,10,5,5.0079193115234375,RoadOption.STRAIGHT,102.49800872802734,53.96543502807617,-4.705568624832996,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,15.307436812669039,102.56617736816406,43.965667724609375,2.93999981880188,10.94888907008701,3.361541430704079e-05,-7.989483270520736e-07,3.361541430704079e-05,7.989483270520736e-07,-1.60240160766989e-05,0.0,1.0,0.0,13.88888888888889,10,5,5.0020833015441895,RoadOption.STRAIGHT,102.49800872802734,53.96543502807617,-4.705568624832996,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,15.357436813414097,102.56617736816406,43.96567153930664,2.067153692264631,11.821735196624259,3.3589398948860594e-05,-7.989483270520736e-07,3.3589398948860594e-05,7.989483270520736e-07,-1.5976926079019904e-05,4.708999767899513e-08,1.0,0.0,13.88888888888889,11,5,5.000004291534424,RoadOption.STRAIGHT,102.49119567871094,54.96541213989258,-4.705568624832996,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,15.407436814159155,102.56617736816406,43.96567153930664,0.7392764687560422,13.149612420132847,3.2683264699844006e-05,-7.989483270520736e-07,3.2683264699844006e-05,7.989483270520736e-07,-1.5517769497819245e-05,4.591565812006593e-07,1.0,0.0,13.88888888888889,10,6,6.000221252441406,RoadOption.STRAIGHT,102.49800872802734,53.96543502807617,-4.705568624832996,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,15.457436814904213,102.56617736816406,43.96567153930664,0.11257963627700122,13.776309252611888,3.3589398948860594e-05,-7.989483270520736e-07,3.3589398948860594e-05,7.989483270520736e-07,-1.5981609976734035e-05,-4.6384047891478986e-07,1.0,0.0,13.88888888888889,10,5,5.00045919418335,RoadOption.STRAIGHT,102.49800872802734,53.96543502807617,-4.705568624832996,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,15.507436815649271,102.5661392211914,43.97121047973633,0.3639664120675994,13.52492247682129,3.396118442428042e-05,-5.326322180199128e-06,3.396118442428042e-05,5.326322180199128e-06,-1.023082404572051e-05,5.7507859310135245e-06,1.0,0.0,13.88888888888889,11,5,4.994877815246582,RoadOption.STRAIGHT,102.49119567871094,54.96541213989258,-4.705568624832996,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
