controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,lqr_derivative_alpha,lqr_curvature_alpha,lqr_feedforward_gain,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.05282562971115,40.38964080810547,41.94549560546875,0.4899999797344208,18.954444464710022,-5.0005476148316094e-08,-5.32632217886686e-07,5.0005476148316094e-08,5.32632217886686e-07,6.954414288884436e-07,6.954414288884436e-07,1.0,0.0,19.444444444444443,10,0,0.5853000283241272,RoadOption.STRAIGHT,40.52072525024414,51.94464111328125,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.1028256304562,40.38964080810547,41.94549560546875,0.9800000786781311,18.46444436576631,8.696556589860016e-07,-5.32632217886686e-07,8.696556589860016e-07,5.32632217886686e-07,5.980024525342742e-06,5.284583096454298e-06,1.0,0.0,19.444444444444443,10,5,5.029740333557129,RoadOption.STRAIGHT,40.52072525024414,51.94464111328125,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.15282563120127,40.38964080810547,41.94549560546875,1.470000147819519,17.974444296624924,8.696556589860016e-07,-5.32632217886686e-07,8.696556589860016e-07,5.32632217886686e-07,9.72071666183183e-06,3.7406921364890877e-06,1.0,0.0,19.444444444444443,10,5,5.023222923278809,RoadOption.STRAIGHT,40.52072525024414,51.94464111328125,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.2028256319463,40.38964080810547,41.94549560546875,1.9600002765655518,17.48444416787889,8.696556589860016e-07,-5.32632217886686e-07,8.696556589860016e-07,5.32632217886686e-07,1.215447537106229e-05,2.4337587092304602e-06,1.0,0.0,19.444444444444443,10,5,5.01552152633667,RoadOption.STRAIGHT,40.52072525024414,51.94464111328125,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.2528256326914,40.38964080810547,41.94549560546875,2.450000286102295,16.994444158342148,8.696556589860016e-07,-5.32632217886686e-07,8.696556589860016e-07,5.32632217886686e-07,1.3738263987761457e-05,1.5837886166991666e-06,1.0,0.0,19.444444444444443,10,5,5.0079240798950195,RoadOption.STRAIGHT,40.52072525024414,51.94464111328125,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.30282563343644,40.38964080810547,41.94549560546875,2.93999981880188,16.504444625642563,8.696556589860016e-07,-5.32632217886686e-07,8.696556589860016e-07,5.32632217886686e-07,1.4769204426556826e-05,1.0309404387953691e-06,1.0,0.0,19.444444444444443,10,5,5.0020880699157715,RoadOption.STRAIGHT,40.52072525024414,51.94464111328125,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.3528256341815,40.38964080810547,41.94549560546875,2.0671529770071913,17.377291467437253,8.696556589860016e-07,-5.32632217886686e-07,8.696556589860016e-07,5.32632217886686e-07,1.5472864106413908e-05,7.036596798570827e-07,1.0,0.0,19.444444444444443,10,5,5.000012397766113,RoadOption.STRAIGHT,40.52072525024414,51.94464111328125,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.40282563492656,40.38964080810547,41.94549560546875,0.7392770051968731,18.70516743924757,8.696556589860016e-07,-5.32632217886686e-07,8.696556589860016e-07,5.32632217886686e-07,1.590884494362399e-05,4.359808372100815e-07,1.0,0.0,19.444444444444443,10,5,5.000274181365967,RoadOption.STRAIGHT,40.52072525024414,51.94464111328125,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.4528256356716,40.38964080810547,41.94549560546875,0.11257962882521794,19.331864815619223,8.696556589860016e-07,-5.32632217886686e-07,8.696556589860016e-07,5.32632217886686e-07,1.6187877918127924e-05,2.790329745039344e-07,1.0,0.0,19.444444444444443,10,5,5.000467777252197,RoadOption.STRAIGHT,40.52072525024414,51.94464111328125,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.5028256364167,40.38970947265625,41.95103454589844,0.3639801603030783,19.080464284141364,4.818956030619437e-06,-5.06000607103374e-06,4.818956030619437e-06,5.06000607103374e-06,2.024350396823138e-05,4.055626050103456e-06,1.0,0.0,19.444444444444443,11,5,4.99488639831543,RoadOption.STRAIGHT,40.533836364746094,52.94455337524414,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.55282563716173,40.39030075073242,41.99616622924805,1.248044650450073,18.19639979399437,3.894659590900074e-06,2.6631610898775193e-06,3.894659590900074e-06,2.6631610898775193e-06,3.02411012853554e-06,-1.721939383969584e-05,1.0,0.0,19.444444444444443,11,6,5.949578762054443,RoadOption.STRAIGHT,40.533836364746094,52.94455337524414,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.6028256379068,40.391357421875,42.07684326171875,1.9072705384259108,17.53717390601853,4.8801232172962505e-06,2.1038972611631124e-05,4.8801232172962505e-06,2.1038972611631124e-05,-1.7182905139634386e-05,-2.0207015268169926e-05,1.0,0.0,19.444444444444443,11,6,5.868801116943359,RoadOption.STRAIGHT,40.533836364746094,52.94455337524414,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.65282563865185,40.39283752441406,42.18983840942383,2.4880023250551555,16.956442119389287,6.1169662985277595e-06,3.382214584402021e-05,6.1169662985277595e-06,3.382214584402021e-05,-6.042124005034566e-05,-4.3238334910711274e-05,1.0,0.0,19.444444444444443,11,6,5.755729675292969,RoadOption.STRAIGHT,40.533836364746094,52.94455337524414,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.7028256393969,40.3946533203125,42.32863235473633,2.9653594172707116,16.47908502717373,9.876328591673644e-06,2.3302659537982606e-05,9.876328591673644e-06,2.3302659537982606e-05,-3.358718822710216e-05,2.68340518232435e-05,1.0,0.0,19.444444444444443,11,6,5.616883277893066,RoadOption.STRAIGHT,40.533836364746094,52.94455337524414,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.75282564014196,40.396766662597656,42.48955535888672,3.3862140230768816,16.05823042136756,6.196637039712627e-06,2.3435817592787345e-05,6.196637039712627e-06,2.3435817592787345e-05,-3.538764576660469e-05,-1.8004575395025313e-06,1.0,0.0,19.444444444444443,11,6,5.455922603607178,RoadOption.STRAIGHT,40.533836364746094,52.94455337524414,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.802825640887,40.39913558959961,42.67050552368164,3.773990810296304,15.670453634148139,9.482938782279238e-06,2.037318233938379e-05,9.482938782279238e-06,2.037318233938379e-05,-3.148118776152842e-05,3.906458005076274e-06,1.0,0.0,19.444444444444443,11,6,5.274944305419922,RoadOption.STRAIGHT,40.533836364746094,52.94455337524414,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.8528256416321,40.40176010131836,42.870243072509766,4.142416494127393,15.30202795031705,3.4834540711820017e-06,1.771002124906218e-05,3.4834540711820017e-06,1.771002124906218e-05,-2.5088978873100132e-05,6.392208888428286e-06,1.0,0.0,19.444444444444443,11,6,5.075183391571045,RoadOption.STRAIGHT,40.533836364746094,52.94455337524414,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.90282564237714,40.40461349487305,43.08804702758789,4.4992849665574495,14.945159477886993,5.44773441273072e-06,1.5712650431431996e-05,5.44773441273072e-06,1.5712650431431996e-05,-2.2178617655299604e-05,2.910361217800528e-06,1.0,0.0,19.444444444444443,12,6,4.857357501983643,RoadOption.STRAIGHT,40.54694366455078,53.9444694519043,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,405.9528256431222,40.40769958496094,43.3234748840332,4.849067200698556,14.595377243745887,4.398957310622342e-06,1.3049489341554477e-05,4.398957310622342e-06,1.3049489341554477e-05,-2.406741441518534e-05,-1.8887967598857358e-06,1.0,0.0,19.444444444444443,12,7,5.6219096183776855,RoadOption.STRAIGHT,40.54694366455078,53.9444694519043,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.00282564386725,40.4110107421875,43.576263427734375,5.194024572431587,14.250419872012856,7.239119436827646e-06,1.0652644360398256e-05,7.239119436827646e-06,1.0652644360398256e-05,-2.4798380763968453e-05,-7.309663487831131e-07,1.0,0.0,19.444444444444443,12,7,5.369098663330078,RoadOption.STRAIGHT,40.54694366455078,53.9444694519043,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.0528256446123,40.41455078125,43.84593200683594,5.507276137072228,13.937168307372215,2.4913435335421896e-06,7.723167161355349e-06,2.4913435335421896e-06,7.723167161355349e-06,-1.924989919643849e-05,5.5484815675299615e-06,1.0,0.0,19.444444444444443,12,7,5.099406719207764,RoadOption.STRAIGHT,40.54694366455078,53.9444694519043,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.10282564535737,40.41819381713867,44.12388229370117,5.619670108831388,13.824774335613055,3.317479854672567e-06,4.660531907951793e-06,3.317479854672567e-06,4.660531907951793e-06,-1.590795727679506e-05,3.341941919643432e-06,1.0,0.0,19.444444444444443,13,7,4.821432590484619,RoadOption.STRAIGHT,40.560054779052734,54.94438171386719,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.15282564610243,40.42192840576172,44.40880584716797,5.76866243352524,13.675782010919203,6.511315793170103e-06,3.0626352538476453e-06,6.511315793170103e-06,3.0626352538476453e-06,-2.3374802822218044e-06,1.3570476994573255e-05,1.0,0.0,19.444444444444443,13,8,5.536482810974121,RoadOption.STRAIGHT,40.560054779052734,54.94438171386719,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.2028256468475,40.42581558227539,44.70499038696289,6.034766758770919,13.409677685673524,2.243980118415978e-06,1.1984224905781105e-06,2.243980118415978e-06,1.1984224905781105e-06,1.4410245967155788e-05,1.6747726249377592e-05,1.0,0.0,19.444444444444443,13,8,5.2402729988098145,RoadOption.STRAIGHT,40.560054779052734,54.94438171386719,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.25282564759254,40.42987060546875,45.014617919921875,6.302514753914616,13.141929690529828,6.363684400739755e-06,-1.3315805449387597e-06,6.363684400739755e-06,1.3315805449387597e-06,2.3802120267646387e-05,9.391874300490599e-06,1.0,0.0,19.444444444444443,14,8,4.930618762969971,RoadOption.STRAIGHT,40.57316207885742,55.944297790527344,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.3028256483376,40.43414306640625,45.34004592895508,6.649220634078578,12.795223810365865,-1.1748083604407045e-06,1.4114753777327849e-05,1.1748083604407045e-06,1.4114753777327849e-05,-0.0001028888946166262,-0.0001266910148842726,1.0,0.0,19.444444444444443,14,9,5.605164527893066,RoadOption.STRAIGHT,40.57316207885742,55.944297790527344,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.35282564908266,40.43865203857422,45.68211364746094,6.971757366686988,12.472687077757456,-2.5718505384617063e-05,5.5127434564816724e-05,2.5718505384617063e-05,5.5127434564816724e-05,-0.00024008967739064246,-0.00013720078277401626,1.0,0.0,19.444444444444443,14,9,5.263067245483398,RoadOption.STRAIGHT,40.57316207885742,55.944297790527344,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.4028256498277,40.443359375,46.04238510131836,7.366560925948011,12.077883518496431,-9.983284216710797e-06,-7.643272328516915e-05,9.983284216710797e-06,7.643272328516915e-05,0.0007830333197489381,0.0010231229971395805,1.0,0.0,19.444444444444443,15,9,4.902765274047852,RoadOption.STRAIGHT,40.586273193359375,56.944210052490234,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.4528256505728,40.44829177856445,46.421287536621094,7.718772604198193,11.72567184024625,2.3619069686384164e-05,-4.154531300493147e-05,2.3619069686384164e-05,4.154531300493147e-05,0.0004859365872107446,-0.00029709673253819346,1.0,0.0,19.444444444444443,15,10,5.523828506469727,RoadOption.STRAIGHT,40.586273193359375,56.944210052490234,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.50282565131783,40.453468322753906,46.8192024230957,8.11934133740954,11.325103107034902,6.364088101502852e-05,0.00014021543139275394,6.364088101502852e-05,0.00014021543139275394,-0.0005972908111289144,-0.001083227398339659,1.0,0.0,19.444444444444443,15,10,5.125880241394043,RoadOption.STRAIGHT,40.586273193359375,56.944210052490234,1.557687315803145,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,406.5528256520629,40.458892822265625,47.23589324951172,8.478383757575667,10.966060686868776,0.00010185562846109358,0.00011984224905337015,0.00010185562846109358,0.00011984224905337015,-0.00046801031567156315,0.0001292804954573512,1.0,0.0,19.444444444444443,16,10,4.709153652191162,RoadOption.STRAIGHT,40.6393928527832,58.072288513183594,1.4836156179822806,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
