controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,lqr_derivative_alpha,lqr_curvature_alpha,lqr_feedforward_gain,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,12.659207787364721,79.05528259277344,69.8227767944336,0.4899999797344208,7.287777798043357,-0.026863105448355084,4.941412168335546e-09,0.026863105448355084,4.941412168335546e-09,0.013608532026410103,0.013608532026410103,1.0,0.0,7.777777777777778,10,0,0.5859161019325256,RoadOption.STRAIGHT,89.05525207519531,69.86241912841797,0.00127884995545605,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,12.70920778810978,79.05528259277344,69.8227767944336,0.9800000786781311,6.797777699099647,-0.026862294559938684,4.941412168335546e-09,0.026862294559938684,4.941412168335546e-09,0.01359646674245596,-1.2065283954143524e-05,1.0,0.0,7.777777777777778,10,5,5.029813766479492,RoadOption.STRAIGHT,89.05525207519531,69.86241912841797,0.00127884995545605,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,12.759207788854837,79.05528259277344,69.8227767944336,1.470000147819519,6.307777629958259,-0.026862294559938684,4.941412168335546e-09,0.026862294559938684,4.941412168335546e-09,0.013588884845376015,-7.581897079944611e-06,1.0,0.0,7.777777777777778,10,5,5.02329683303833,RoadOption.STRAIGHT,89.05525207519531,69.86241912841797,0.00127884995545605,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,12.809207789599895,79.05528259277344,69.8227767944336,1.9600002765655518,5.817777501212226,-0.026862294559938684,4.941412168335546e-09,0.026862294559938684,4.941412168335546e-09,0.013583952561020851,-4.932284355163574e-06,1.0,0.0,7.777777777777778,10,5,5.015594959259033,RoadOption.STRAIGHT,89.05525207519531,69.86241912841797,0.00127884995545605,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,12.859207790344954,79.05528259277344,69.8227767944336,2.450000286102295,5.327777491675483,-0.026862294559938684,4.941412168335546e-09,0.026862294559938684,4.941412168335546e-09,0.013580743223428726,-3.209337592124939e-06,1.0,0.0,7.777777777777778,10,5,5.007997989654541,RoadOption.STRAIGHT,89.05525207519531,69.86241912841797,0.00127884995545605,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,12.909207791090012,79.05528259277344,69.8227767944336,2.93999981880188,4.837777958975898,-0.026862294559938684,4.941412168335546e-09,0.026862294559938684,4.941412168335546e-09,0.013578653335571289,-2.089887857437134e-06,1.0,0.0,7.777777777777778,10,5,5.002161979675293,RoadOption.STRAIGHT,89.05525207519531,69.86241912841797,0.00127884995545605,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,12.95920779183507,79.05528259277344,69.8227767944336,2.067152023334309,5.710625754443469,-0.026862294559938684,4.941412168335546e-09,0.026862294559938684,4.941412168335546e-09,0.013577326200902462,-1.3271346688270569e-06,1.0,0.0,7.777777777777778,10,5,5.000086784362793,RoadOption.STRAIGHT,89.05525207519531,69.86241912841797,0.00127884995545605,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,13.009207792580128,79.05528259277344,69.8227767944336,0.7392753362673191,7.038502441510459,-0.026862294559938684,4.941412168335546e-09,0.026862294559938684,4.941412168335546e-09,0.013576439581811428,-8.866190910339355e-07,1.0,0.0,7.777777777777778,10,5,5.000348091125488,RoadOption.STRAIGHT,89.05525207519531,69.86241912841797,0.00127884995545605,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,13.059207793325186,79.05528259277344,69.8227767944336,0.11258149892093898,7.665196278856839,-0.026862294559938684,4.941412168335546e-09,0.026862294559938684,4.941412168335546e-09,0.013575855642557144,-5.83939254283905e-07,1.0,0.0,7.777777777777778,10,5,5.000541687011719,RoadOption.STRAIGHT,89.05525207519531,69.86241912841797,0.00127884995545605,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,gentle_curve,1700.0,0.05,0.1,1.0,13.109207794070244,79.06082153320312,69.82281494140625,0.36394680855753025,7.413830969220247,-0.026831231090267294,2.6737851262836898e-05,0.026831231090267294,2.6737851262836898e-05,0.013504279777407646,-7.157586514949799e-05,1.0,0.0,7.777777777777778,11,5,4.994960308074951,RoadOption.STRAIGHT,90.0406494140625,69.86399841308594,0.009616941012385137,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.5,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
