controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.07253339886665,-110.3404541015625,5.547527313232422,7.792901190377049,0.540432142956285,-0.39795121748793105,0.15569931628650124,0.39795121748793105,0.15569931628650124,-0.11007223278284073,-0.06000000238418579,0.28578418493270874,0.0,8.333333333333334,179,173,4.381507396697998,RoadOption.STRAIGHT,-108.1358871459961,16.22236442565918,1.0669506164758789,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.12253339961171,-110.34257507324219,5.934595108032227,7.708908328484186,0.6244250048491482,-0.6319036519034373,0.2116133154790969,0.6319036519034373,0.2116133154790969,-0.05007223039865494,0.06000000238418579,0.5254464149475098,0.0,8.333333333333334,179,174,5.098708152770996,RoadOption.STRAIGHT,-108.1358871459961,16.22236442565918,1.0669506164758789,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.17253340035677,-110.34144592285156,6.322236061096191,7.786646888000395,0.5466864453329388,-0.5601934854554107,0.20326257440699003,0.5601934854554107,0.20326257440699003,-0.11007223278284073,-0.06000000238418579,0.2847256064414978,0.0,8.333333333333334,179,174,4.711866855621338,RoadOption.STRAIGHT,-108.1358871459961,16.22236442565918,1.0669506164758789,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.22253340110183,-110.33565521240234,6.709075927734375,7.707611295602184,0.6257220377311503,-0.4932123765912651,0.1938943726404183,0.4932123765912651,0.1938943726404183,-0.17007222771644592,-0.059999994933605194,0.5202759504318237,0.0,8.333333333333334,180,174,4.325616836547852,RoadOption.STRAIGHT,-107.56964111328125,17.177093505859375,1.0039765772334837,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.272533401846886,-110.32051849365234,7.095519065856934,7.761387706021652,0.5719456273116821,-0.7159517482968366,0.24168120313441843,0.7159517482968366,0.24168120313441843,-0.11007223278284073,0.059999994933605194,0.32863569259643555,0.0,8.333333333333334,180,175,5.040410041809082,RoadOption.STRAIGHT,-107.56964111328125,17.177093505859375,1.0039765772334837,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.322533402591944,-110.2985610961914,7.480838298797607,7.690666982388757,0.6426663509445767,-0.6411588940402163,0.225850441508606,0.6411588940402163,0.225850441508606,-0.17007222771644592,-0.059999994933605194,0.5204989314079285,0.0,8.333333333333334,180,175,4.655041217803955,RoadOption.STRAIGHT,-107.56964111328125,17.177093505859375,1.0039765772334837,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.372533403337,-110.26956939697266,7.865970134735107,7.730333256263447,0.6030000770698871,-0.5732249736326267,0.20803109749683113,0.5732249736326267,0.20803109749683113,-0.2300722301006317,-0.06000000238418579,0.3641779124736786,0.0,8.333333333333334,181,175,4.269134521484375,RoadOption.STRAIGHT,-106.94441986083984,18.09429168701172,0.9410024048330341,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.42253340408206,-110.228515625,8.248727798461914,7.69997449395972,0.6333588393736136,-0.7937461818571292,0.24857000192612633,0.7937461818571292,0.24857000192612633,-0.17007222771644592,0.06000000238418579,0.4664457142353058,0.0,8.333333333333334,181,176,4.982468605041504,RoadOption.STRAIGHT,-106.94441986083984,18.09429168701172,0.9410024048330341,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.47253340482712,-110.17868041992188,8.629831314086914,7.697212174654597,0.636121158678737,-0.723086185208695,0.22377717059997915,0.723086185208695,0.22377717059997915,-0.21009017527103424,-0.04001794755458832,0.43498745560646057,0.0,8.333333333333334,181,176,4.598249435424805,RoadOption.STRAIGHT,-106.94441986083984,18.09429168701172,0.9410024048330341,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,curvy,700.0,0.05,0.1,1.0,36.522533405572176,-110.11888122558594,9.009547233581543,7.700989926564321,0.6323434067690128,-0.6623299493440136,0.19904119776310525,0.6623299493440136,0.19904119776310525,-0.22024458646774292,-0.01015441119670868,0.4248727262020111,0.0,8.333333333333334,182,176,4.21385383605957,RoadOption.STRAIGHT,-106.26272583007812,18.970327377319336,0.8780282324325843,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
