controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.400461971759796,96.88945007324219,119.80741882324219,13.092804370363593,0.796084518525296,-0.5049579847841608,0.08196464150158667,0.5049579847841608,0.08196464150158667,-0.01787262223660946,-0.1999999936670065,0.520165741443634,0.0,13.88888888888889,343,337,4.553612232208252,RoadOption.STRAIGHT,102.16019439697266,110.46553039550781,-1.1917844283605803,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.450461972504854,97.26126861572266,119.267822265625,13.116435419881341,0.772453469007548,-0.5289582428576389,0.10386401488239017,0.5289582428576389,0.10386401488239017,-0.1416374146938324,-0.12376479245722294,0.48511481285095215,0.0,13.88888888888889,343,338,4.92808723449707,RoadOption.STRAIGHT,102.16019439697266,110.46553039550781,-1.1917844283605803,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.50046197324991,97.62354278564453,118.72110748291016,13.109843121440525,0.7790457674483644,-0.461215161012849,0.09824108313582425,0.461215161012849,0.09824108313582425,-0.2859317362308502,-0.14429432153701782,0.5253382325172424,0.0,13.88888888888889,344,338,4.272243022918701,RoadOption.STRAIGHT,102.53359985351562,109.49922943115234,-1.212328718799724,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.55046197399497,97.96771240234375,118.16549682617188,13.045951394875617,0.8429374940132721,-0.49805081682634555,0.09925295119199973,0.49805081682634555,0.09925295119199973,-0.08593173325061798,0.20000000298023224,0.6324325799942017,0.0,13.88888888888889,345,339,4.648825645446777,RoadOption.STRAIGHT,102.88705444335938,108.52546691894531,-1.2328731423969221,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.60046197474003,98.29610443115234,117.60187530517578,13.06842066715078,0.8204682217381087,-0.5469151856201226,0.09298879683396954,0.5469151856201226,0.09298879683396954,0.11406826972961426,0.20000000298023224,0.5153177976608276,0.0,13.88888888888889,345,340,5.026733875274658,RoadOption.STRAIGHT,102.88705444335938,108.52546691894531,-1.2328731423969221,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.650461975485086,98.62503814697266,117.03624725341797,13.091176395184625,0.7977124937042639,-0.49065565311572956,0.07839021326550988,0.49065565311572956,0.07839021326550988,-0.06109391897916794,-0.1751621887087822,0.5013206005096436,0.0,13.88888888888889,346,340,4.372612953186035,RoadOption.STRAIGHT,103.22044372558594,107.54463958740234,-1.2534174328360659,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.700461976230145,98.95457458496094,116.46971130371094,13.116980918967048,0.7719079699218412,-0.5206323161879307,0.0940402794113604,0.5206323161879307,0.0940402794113604,-0.03450651466846466,0.026587404310703278,0.48217934370040894,0.0,13.88888888888889,347,341,4.746832370758057,RoadOption.STRAIGHT,103.53360748291016,106.55717468261719,-1.2739617232752098,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.7504619769752,99.27704620361328,115.89781951904297,13.138509077527285,0.7503798113616043,-0.5534874962549947,0.10777759668328901,0.5534874962549947,0.10777759668328901,-0.04324258863925934,-0.008736073970794678,0.4743940830230713,0.0,13.88888888888889,347,342,5.1201066970825195,RoadOption.STRAIGHT,103.53360748291016,106.55717468261719,-1.2739617232752098,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.80046197772026,99.59390258789062,115.32191467285156,13.15057916423209,0.7383097246567996,-0.4856212658122814,0.09981501134006088,0.4856212658122814,0.09981501134006088,-0.24324259161949158,-0.20000000298023224,0.47850173711776733,0.0,13.88888888888889,348,342,4.462800025939941,RoadOption.STRAIGHT,103.82642364501953,105.56348419189453,-1.294506146872408,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.85046197846532,99.90049743652344,114.740966796875,13.124624815348222,0.7642640735406676,-0.5174049257736855,0.10721433811273684,0.5174049257736855,0.10721433811273684,-0.04324258863925934,0.20000000298023224,0.5397036671638489,0.0,13.88888888888889,349,343,4.835865020751953,RoadOption.STRAIGHT,104.09876251220703,104.5639877319336,-1.3150504373115517,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.90046197921038,100.19705963134766,114.15547943115234,13.13427374774476,0.7546151411441286,-0.5544221564930449,0.11136068019290857,0.5544221564930449,0.11136068019290857,0.03048417530953884,0.07372676394879818,0.4911903738975525,0.0,13.88888888888889,349,344,5.2096147537231445,RoadOption.STRAIGHT,104.09876251220703,104.5639877319336,-1.3150504373115517,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,43.950461979955435,100.49398040771484,113.56940460205078,13.1437497323439,0.7451391565449885,-0.4819932803431204,0.1035347150136019,0.4819932803431204,0.1035347150136019,-0.16951581835746765,-0.1999999936670065,0.48571231961250305,0.0,13.88888888888889,350,344,4.552623271942139,RoadOption.STRAIGHT,104.35050964355469,103.55911254882812,-1.33559486090875,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,44.00046198070049,100.78527069091797,112.98053741455078,13.129827230102224,0.7590616587866652,-0.5059352396235619,0.11632874062742404,0.5059352396235619,0.11632874062742404,-0.14635463058948517,0.023161187767982483,0.5221440196037292,0.0,13.88888888888889,350,345,4.925967216491699,RoadOption.STRAIGHT,104.35050964355469,103.55911254882812,-1.33559486090875,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,44.05046198144555,101.06072998046875,112.38568115234375,13.105763576887458,0.783125312001431,-0.44326626139225755,0.09882591331120505,0.44326626139225755,0.09882591331120505,-0.1933496594429016,-0.04699502885341644,0.5487515926361084,0.0,13.88888888888889,351,345,4.270447254180908,RoadOption.STRAIGHT,104.58155822753906,102.54927062988281,-1.3561391513478938,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,44.10046198219061,101.3185806274414,111.78456115722656,13.076584991388522,0.8123038975003674,-0.48369386617320065,0.09318653654490827,0.48369386617320065,0.09318653654490827,0.006650334689766169,0.19999999413266778,0.5723966360092163,0.0,13.88888888888889,352,346,4.646936893463135,RoadOption.STRAIGHT,104.79181671142578,101.53489685058594,-1.376683574945092,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,44.15046198293567,101.56609344482422,111.17865753173828,13.106485114799238,0.7824037740896514,-0.5297097252899878,0.08971976659589753,0.5297097252899878,0.08971976659589753,0.1976473480463028,0.19099701335653663,0.4835621118545532,0.0,13.88888888888889,352,347,5.02286958694458,RoadOption.STRAIGHT,104.79181671142578,101.53489685058594,-1.376683574945092,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,44.200461983680725,101.8178482055664,110.57329559326172,13.108047787863553,0.7808411010253362,-0.4660300863474274,0.08235692513015547,0.4660300863474274,0.08235692513015547,-0.0023526460863649845,-0.19999999413266778,0.5166294574737549,0.0,13.88888888888889,353,347,4.367271423339844,RoadOption.STRAIGHT,104.981201171875,100.51641845703125,-1.3972278653842358,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,44.25046198442578,102.07125091552734,109.96823120117188,13.128137718926384,0.7607511699625054,-0.487042197233593,0.10485371212249062,0.487042197233593,0.10485371212249062,-0.1961594521999359,-0.19380680611357093,0.48234277963638306,0.0,13.88888888888889,354,348,4.7415642738342285,RoadOption.STRAIGHT,105.14961242675781,99.4942626953125,-1.4177721558233796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,44.30046198517084,102.31583404541016,109.35906219482422,13.121936750625125,0.7669521382637647,-0.5119423824262572,0.12136677561958154,0.5119423824262572,0.12136677561958154,-0.18916645646095276,0.006992995738983154,0.5176124572753906,0.0,13.88888888888889,354,349,5.115816593170166,RoadOption.STRAIGHT,105.14961242675781,99.4942626953125,-1.4177721558233796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,s_curve,700.0,0.05,0.1,1.0,44.3504619859159,102.54317474365234,108.74515533447266,13.079960038547467,0.808928850341422,-0.4472942110410867,0.10454079069440647,0.4472942110410867,0.10454079069440647,-0.2277851551771164,-0.038618698716163635,0.5857293605804443,0.0,13.88888888888889,355,349,4.461167812347412,RoadOption.STRAIGHT,105.29698181152344,98.4688720703125,-1.4383164462625233,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
