controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,spawn_index,route_waypoints,target_speed_kmh,mean_abs_e_y,rms_e_y,max_abs_e_y,mean_abs_e_psi_deg,rms_e_psi_deg,mean_abs_speed_error,mean_abs_steer_delta,max_abs_steer_delta,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_max_steer,lqr_max_steer_rate,lqr_derivative_alpha,lqr_curvature_alpha,lqr_feedforward_gain,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,11,2882,120.0,0.5642647959686679,0.9034356057793909,2.8821531044829145,4.80586186213325,7.544103945682003,1.253920670006058,0.041292432659013126,0.1600000262260437,2.8,1.2,4.5,3.0,10.0,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
pid,ground_truth,curvy,3000.0,0.05,0.1,1.0,11,2882,120.0,0.6045104889794882,0.9518137784127615,3.394705944137527,3.9938276596389954,7.072639627752468,1.6309539507831876,0.0374975706890785,0.10000000894069672,2.8,1.2,4.5,3.0,10.0,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
mpc,ground_truth,curvy,3000.0,0.05,0.1,1.0,11,2882,120.0,0.17302483465756785,0.30604079768960524,1.0343048802888675,4.128934410056395,7.20474116723418,1.3842559961388214,0.03292241219932078,0.26707066036760807,2.8,1.2,4.5,3.0,10.0,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
