controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,lqr_derivative_alpha,lqr_curvature_alpha,lqr_feedforward_gain,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,13.069202292710543,-15.448322296142578,-68.00706481933594,0.4899999797344208,13.398888909154469,-0.14870496486282503,2.663161087212984e-07,0.14870496486282503,2.663161087212984e-07,0.18071019649505615,0.18071019649505615,1.0,0.0,13.88888888888889,10,0,0.6038998365402222,RoadOption.STRAIGHT,-25.446231842041016,-68.2599105834961,3.152007743980875,4.0,0.2,5.0,0.1,2.5,0.6,0.01,0.06,0.6,0.2,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,13.1192022934556,-15.448322296142578,-68.00706481933594,0.9800000786781311,12.908888810210758,-0.14870106872835093,2.663161087212984e-07,0.14870106872835093,2.663161087212984e-07,0.1807054579257965,-4.738569259643555e-06,1.0,0.0,13.88888888888889,10,5,5.031932830810547,RoadOption.STRAIGHT,-25.446231842041016,-68.2599105834961,3.152007743980875,4.0,0.2,5.0,0.1,2.5,0.6,0.01,0.06,0.6,0.2,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,13.169202294200659,-15.448322296142578,-68.00706481933594,1.470000147819519,12.41888874106937,-0.14870106872835093,2.663161087212984e-07,0.14870106872835093,2.663161087212984e-07,0.1807054579257965,0.0,1.0,0.0,13.88888888888889,10,5,5.025418281555176,RoadOption.STRAIGHT,-25.446231842041016,-68.2599105834961,3.152007743980875,4.0,0.2,5.0,0.1,2.5,0.6,0.01,0.06,0.6,0.2,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,13.219202294945717,-15.448322296142578,-68.00706481933594,1.9600002765655518,11.928888612323338,-0.14870106872835093,2.663161087212984e-07,0.14870106872835093,2.663161087212984e-07,0.1807054579257965,0.0,1.0,0.0,13.88888888888889,10,5,5.017719745635986,RoadOption.STRAIGHT,-25.446231842041016,-68.2599105834961,3.152007743980875,4.0,0.2,5.0,0.1,2.5,0.6,0.01,0.06,0.6,0.2,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,13.269202295690775,-15.448322296142578,-68.00706481933594,2.450000286102295,11.438888602786594,-0.14870106872835093,2.663161087212984e-07,0.14870106872835093,2.663161087212984e-07,0.1807054579257965,0.0,1.0,0.0,13.88888888888889,10,5,5.010125637054443,RoadOption.STRAIGHT,-25.446231842041016,-68.2599105834961,3.152007743980875,4.0,0.2,5.0,0.1,2.5,0.6,0.01,0.06,0.6,0.2,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,13.319202296435833,-15.448322296142578,-68.00706481933594,2.93999981880188,10.94888907008701,-0.14870106872835093,2.663161087212984e-07,0.14870106872835093,2.663161087212984e-07,0.1807054579257965,0.0,1.0,0.0,13.88888888888889,10,5,5.004292011260986,RoadOption.STRAIGHT,-25.446231842041016,-68.2599105834961,3.152007743980875,4.0,0.2,5.0,0.1,2.5,0.6,0.01,0.06,0.6,0.2,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,13.369202297180891,-15.448322296142578,-68.00706481933594,2.067215442666842,11.821673446222047,-0.14870106872835093,2.663161087212984e-07,0.14870106872835093,2.663161087212984e-07,0.1807055026292801,4.470348358154297e-08,1.0,0.0,13.88888888888889,10,5,5.002217769622803,RoadOption.STRAIGHT,-25.446231842041016,-68.2599105834961,3.152007743980875,4.0,0.2,5.0,0.1,2.5,0.6,0.01,0.06,0.6,0.2,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,13.419202297925949,-15.448323249816895,-68.00706481933594,0.7393048405657764,13.149584048323113,-0.14870107866077556,2.663161087212984e-07,0.14870107866077556,2.663161087212984e-07,0.1807055026292801,0.0,1.0,0.0,13.88888888888889,10,5,5.002478122711182,RoadOption.STRAIGHT,-25.446231842041016,-68.2599105834961,3.152007743980875,4.0,0.2,5.0,0.1,2.5,0.6,0.01,0.06,0.6,0.2,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,13.469202298671007,-15.448323249816895,-68.00706481933594,0.11259268224242218,13.776296206646467,-0.14870107866077556,2.663161087212984e-07,0.14870107866077556,2.663161087212984e-07,0.1807055026292801,0.0,1.0,0.0,13.88888888888889,10,5,5.002671718597412,RoadOption.STRAIGHT,-25.446231842041016,-68.2599105834961,3.152007743980875,4.0,0.2,5.0,0.1,2.5,0.6,0.01,0.06,0.6,0.2,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
lqr,ground_truth,straight,1700.0,0.05,0.1,1.0,13.519202299416065,-15.454577445983887,-68.00747680664062,0.4320870147751091,13.456801874113781,-0.14835425054164147,0.0003818973003175685,0.14835425054164147,0.0003818973003175685,0.1792285144329071,-0.0014769881963729858,1.0,0.0,13.88888888888889,11,5,4.996363639831543,RoadOption.STRAIGHT,-26.446176528930664,-68.27032470703125,3.152007743980875,4.0,0.2,5.0,0.1,2.5,0.6,0.01,0.06,0.6,0.2,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
