controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,40.98577197641134,-78.69377899169922,24.493005752563477,7.772891670362516,0.5604416629708178,0.02763701947279299,-0.00687180033381285,0.02763701947279299,0.00687180033381285,0.0034128553234040737,-0.0002997380215674639,0.40720659494400024,0.0,8.333333333333334,229,223,4.748137950897217,RoadOption.STRAIGHT,-67.94568634033203,24.4952335357666,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,41.0357719771564,-78.30462646484375,24.491912841796875,7.790347085919787,0.5429862474135465,0.025462367334367998,-0.006339699967791823,0.025462367334367998,0.006339699967791823,0.0031622578389942646,-0.0002505974844098091,0.354845255613327,0.0,8.333333333333334,229,224,5.358973979949951,RoadOption.STRAIGHT,-67.94568634033203,24.4952335357666,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,41.08577197790146,-77.91561889648438,24.490985870361328,7.772892974366891,0.5604403589664431,0.02345453498385646,-0.005853939124887297,0.02345453498385646,0.005853939124887297,0.0029503346886485815,-0.0002119231503456831,0.4072091579437256,0.0,8.333333333333334,230,224,4.969964981079102,RoadOption.STRAIGHT,-66.94569396972656,24.49801254272461,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,41.13577197864652,-77.52645874023438,24.49021339416504,7.79034541198621,0.542987921347124,0.021600273782019636,-0.005402268044306879,0.021600273782019636,0.005402268044306879,0.0027539972215890884,-0.00019633746705949306,0.35484981536865234,0.0,8.333333333333334,230,225,5.580791473388672,RoadOption.STRAIGHT,-66.94569396972656,24.49801254272461,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,41.185771979391575,-77.137451171875,24.48958969116211,7.772892106333936,0.5604412269993979,0.01989570869348235,-0.004984151493090394,0.01989570869348235,0.004984151493090394,0.0025621901731938124,-0.00019180704839527607,0.40720871090888977,0.0,8.333333333333334,230,225,5.191783428192139,RoadOption.STRAIGHT,-66.94569396972656,24.49801254272461,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,41.23577198013663,-76.748291015625,24.48909568786621,7.790345115996914,0.5429882173364202,0.018320418843138078,-0.004593731947247548,0.018320418843138078,0.004593731947247548,0.0023808679543435574,-0.000181322218850255,0.35484930872917175,0.0,8.333333333333334,231,225,4.8026227951049805,RoadOption.STRAIGHT,-65.94569396972656,24.500791549682617,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,41.28577198088169,-76.35928344726562,24.48873519897461,7.7728901594734605,0.5604431738598734,0.01687856732386728,-0.0042320746712145585,0.01687856732386728,0.0042320746712145585,0.0021924972534179688,-0.0001883707009255886,0.4072118401527405,0.0,8.333333333333334,231,226,5.413605213165283,RoadOption.STRAIGHT,-65.94569396972656,24.500791549682617,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,41.33577198162675,-75.97012329101562,24.48848533630371,7.790343469649698,0.5429898636836361,0.015547417156118636,-0.0038949183471732596,0.015547417156118636,0.0038949183471732596,0.0020138605032116175,-0.00017863675020635128,0.3548499345779419,0.0,8.333333333333334,231,226,5.024445056915283,RoadOption.STRAIGHT,-65.94569396972656,24.500791549682617,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,41.38577198237181,-75.58110809326172,24.488346099853516,7.772891521630117,0.5604418117032166,0.014327295551822748,-0.003585991855779902,0.014327295551822748,0.003585991855779902,0.001842087134718895,-0.0001717733684927225,0.4072074294090271,0.0,8.333333333333334,232,226,4.635429859161377,RoadOption.STRAIGHT,-64.94569396972656,24.503568649291992,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,41.435771983116865,-75.19195556640625,24.48830223083496,7.790344456568745,0.5429888767645892,0.013203588453321112,-0.0033005009869233604,0.013203588453321112,0.0033005009869233604,0.0016820885939523578,-0.0001599985407665372,0.35484981536865234,0.0,8.333333333333334,232,227,5.246277332305908,RoadOption.STRAIGHT,-64.94569396972656,24.503568649291992,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
lqr,ground_truth,straight,700.0,0.05,0.1,1.0,41.48577198386192,-74.80294036865234,24.488344192504883,7.772892174571916,0.5604411587614182,0.012164664269701664,-0.0030400439135869206,0.012164664269701664,0.0030400439135869206,0.0015467368066310883,-0.0001353517873212695,0.4072074294090271,0.0,8.333333333333334,233,227,4.857262134552002,RoadOption.STRAIGHT,-63.94569778442383,24.50634765625,0.0027785214782865796,4.0,0.8,6.0,0.5,2.5,0.6,0.01,0.06,0.6,0.2,0.72,0.005,0.38,0.22,0.01,0.14
